Brand,Product Name,Category,Original Price (AUD),Resale Price (AUD),Condition,Region,Season Sold,Days on Market,Date Listed,Value Retention
Balenciaga,City Bag,Handbags,17610.0,25113.01,Very Good,Sydney,Autumn,139,2023-12-31,142.61
Rolex,Explorer,Watches,5642.0,2667.35,Very Good,Adelaide,Summer,29,2024-05-19,47.28
Cartier,Trinity Ring,Jewelry,7083.0,4227.67,Fair,Brisbane,Summer,3,2024-05-06,59.69
Dior,Dior Caro,Handbags,19849.0,17308.1,Unknown,Unknown,Winter,159,2024-08-22,87.2
Gucci,Dionysus,Handbags,7561.0,6688.81,Excellent,Sydney,Winter,67,2023-10-09,88.46
Louis Vuitton,Capucines,Handbags,12981.0,7538.06,Poor,Adelaide,Autumn,76,2023-11-27,58.07
Rolex,Daytona,Watches,11085.0,5030.5,Very Good,Adelaide,Summer,162,2024-09-01,45.38
Rolex,Datejust,Watches,11758.0,7385.81,Excellent,Brisbane,Winter,60,2024-03-04,62.82
Cartier,Tank Watch,Jewelry,12098.0,6004.69,Poor,Melbourne,Summer,167,2023-10-26,49.63
Prada,Double Tote,Handbags,17680.0,11822.7,Excellent,Melbourne,Spring,134,2023-06-26,66.87
Dior,Saddle Bag,Handbags,7125.0,5585.63,Unknown,Sydney,Spring,142,2024-06-08,78.39
Gucci,Dionysus,Handbags,7561.0,3650.46,Excellent,Adelaide,Winter,1,2023-04-26,48.28
Cartier,Trinity Ring,Jewelry,7083.0,3491.89,Excellent,Sydney,Winter,128,2024-04-03,49.3
Rolex,Submariner,Watches,13875.0,18946.07,Very Good,Melbourne,Winter,46,2023-10-16,136.55
Rolex,Submariner,Watches,13875.0,7539.55,Excellent,Melbourne,Autumn,125,2023-05-19,54.34
Cartier,Tank Watch,Jewelry,12098.0,8555.77,Very Good,Melbourne,Winter,63,2024-11-05,70.72
Chanel,Coco Handle,Handbags,7983.0,4584.74,Very Good,Melbourne,Winter,150,2024-07-02,57.43
Rolex,Explorer,Watches,5642.0,4121.05,Excellent,Brisbane,Autumn,119,2024-10-06,73.04
Prada,Galleria,Handbags,13165.0,11075.04,Excellent,Sydney,Winter,72,2024-07-21,84.12
Dior,Book Tote,Handbags,11497.0,5207.87,Poor,Unknown,Winter,96,2023-05-18,45.3
Cartier,Tank Watch,Jewelry,12098.0,5942.86,Very Good,Sydney,Autumn,96,2024-12-09,49.12
Hermès,Constance,Handbags,10442.0,6824.29,Unknown,Melbourne,Autumn,134,2024-12-01,65.35
Hermès,Kelly 28,Handbags,17882.0,12742.06,Excellent,Sydney,Winter,125,2023-12-21,71.26
Fendi,Peekaboo,Handbags,10980.0,9917.46,Fair,Melbourne,Summer,37,2023-04-10,90.32
Rolex,Datejust,Watches,11758.0,4873.71,Unknown,Adelaide,Winter,172,2023-02-18,41.45
Cartier,Trinity Ring,Jewelry,7083.0,4444.44,Very Good,Sydney,Autumn,9,2024-12-19,62.75
Hermès,Constance,Handbags,10442.0,4288.26,Good,Sydney,Winter,169,2023-02-18,41.07
Chanel,Coco Handle,Handbags,7983.0,3725.07,Fair,Sydney,Summer,26,2023-07-17,46.66
Hermès,Birkin 25,Handbags,17479.0,13243.21,Very Good,Sydney,Summer,36,2024-11-10,75.77
Louis Vuitton,Capucines,Handbags,12981.0,11365.78,Excellent,Sydney,Winter,159,2023-05-03,87.56
Rolex,Daytona,Watches,11085.0,5924.48,Unknown,Melbourne,Spring,149,2023-12-02,53.45
Fendi,Baguette Bag,Handbags,16671.0,14221.85,Good,Melbourne,Autumn,115,2023-01-25,85.31
Prada,Galleria,Handbags,13165.0,10029.37,Good,Sydney,Spring,34,2023-04-25,76.18
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3782.99,Poor,Melbourne,Autumn,60,2024-12-06,61.12
Cartier,Panthère Watch,Jewelry,5150.0,3309.3,Excellent,Adelaide,Spring,17,2023-12-20,64.26
Balenciaga,Neo Classic,Handbags,13397.0,19872.15,Fair,Brisbane,Summer,155,2024-12-25,148.33
Louis Vuitton,Capucines,Handbags,12981.0,10121.31,Excellent,Sydney,Autumn,49,2024-02-11,77.97
Prada,Double Tote,Handbags,17680.0,13053.52,Excellent,Brisbane,Autumn,47,2024-03-18,73.83
Balenciaga,Le Cagole,Handbags,10735.0,5718.33,Excellent,Melbourne,Summer,120,2023-05-15,53.27
Prada,Cleo Shoulder Bag,Handbags,16598.0,14260.58,Poor,Unknown,Spring,16,2023-03-01,85.92
Prada,Double Tote,Handbags,17680.0,12092.06,Excellent,Sydney,Summer,166,2024-05-06,68.39
Chanel,Classic Flap Bag,Handbags,5006.0,2732.78,Good,Brisbane,Autumn,80,2023-09-28,54.59
Chanel,Boy Bag,Handbags,4436.0,3174.35,Good,Melbourne,Autumn,116,2024-02-17,71.56
Rolex,Datejust,Watches,11758.0,8811.53,Good,Adelaide,Summer,99,2024-10-18,74.94
Balenciaga,City Bag,Handbags,17610.0,12042.14,Very Good,Perth,Autumn,120,2023-02-09,68.38
Chanel,Boy Bag,Handbags,4436.0,2878.59,Poor,Sydney,Summer,20,2023-07-25,64.89
Gucci,Dionysus,Handbags,7561.0,4982.91,Good,Perth,Autumn,13,2023-03-16,65.9
Fendi,Sunshine Shopper,Handbags,13381.0,5733.94,Unknown,Melbourne,Spring,149,2024-10-08,42.85
Fendi,Mon Tresor,Handbags,6671.0,4395.61,Unknown,Sydney,Summer,71,2023-02-06,65.89
Rolex,Daytona,Watches,11085.0,8471.32,Unknown,Melbourne,Summer,87,2023-05-18,76.42
Louis Vuitton,Alma BB,Handbags,5212.0,4493.36,Fair,Adelaide,Spring,140,2024-06-28,86.21
Prada,Cleo Shoulder Bag,Handbags,16598.0,10427.3,Very Good,Melbourne,Autumn,144,2024-04-08,62.82
Balenciaga,Le Cagole,Handbags,10735.0,8046.27,Fair,Melbourne,Winter,136,2024-10-29,74.95
Fendi,Mon Tresor,Handbags,6671.0,4998.08,Excellent,Melbourne,Winter,58,2023-05-05,74.92
Prada,Galleria,Handbags,13165.0,7689.27,Poor,Melbourne,Spring,28,2024-09-10,58.41
Fendi,Sunshine Shopper,Handbags,13381.0,9195.82,Excellent,Sydney,Autumn,169,2024-09-29,68.72
Rolex,Submariner,Watches,13875.0,6640.44,Excellent,Sydney,Spring,172,2023-03-19,47.86
Cartier,Panthère Watch,Jewelry,5150.0,6289.61,Unknown,Perth,Autumn,125,2024-04-07,122.13
Cartier,Trinity Ring,Jewelry,7083.0,4635.92,Very Good,Adelaide,Summer,4,2024-09-12,65.45
Rolex,Submariner,Watches,13875.0,9428.0,Very Good,Adelaide,Winter,64,2024-04-07,67.95
Rolex,Daytona,Watches,11085.0,5469.09,Very Good,Unknown,Summer,174,2024-02-04,49.34
Cartier,Panthère Watch,Jewelry,5150.0,4450.68,Poor,Brisbane,Spring,124,2023-01-12,86.42
Prada,Double Tote,Handbags,17680.0,10882.23,Unknown,Perth,Autumn,132,2024-12-15,61.55
Dior,Dior Caro,Handbags,19849.0,15059.68,Very Good,Adelaide,Winter,132,2024-03-27,75.87
Balenciaga,Hourglass Bag,Handbags,8398.0,5273.1,Good,Brisbane,Summer,19,2024-07-05,62.79
Prada,Cleo Shoulder Bag,Handbags,16598.0,14037.61,Excellent,Perth,Summer,131,2023-01-13,84.57
Cartier,Trinity Ring,Jewelry,7083.0,5019.61,Unknown,Sydney,Spring,91,2024-07-26,70.87
Balenciaga,Hourglass Bag,Handbags,8398.0,12662.43,Excellent,Sydney,Autumn,135,2024-12-19,150.78
Fendi,Baguette Bag,Handbags,16671.0,10375.06,Good,Brisbane,Summer,122,2023-07-28,62.23
Fendi,Mon Tresor,Handbags,6671.0,4529.75,Very Good,Sydney,Winter,48,2024-09-16,67.9
Fendi,Mon Tresor,Handbags,6671.0,5834.98,Good,Sydney,Winter,112,2023-12-30,87.47
Louis Vuitton,Capucines,Handbags,12981.0,11568.56,Good,Melbourne,Summer,72,2023-02-25,89.12
Balenciaga,Neo Classic,Handbags,13397.0,9855.93,Very Good,Sydney,Winter,90,2023-07-05,73.57
Gucci,Dionysus,Handbags,7561.0,3982.72,Very Good,Sydney,Spring,66,2024-07-04,52.67
Hermès,Evelyne III,Handbags,14971.0,9433.67,Very Good,Sydney,Winter,14,2024-11-24,63.01
Cartier,Tank Watch,Jewelry,12098.0,9054.44,Unknown,Melbourne,Autumn,48,2023-10-18,74.84
Fendi,Peekaboo,Handbags,10980.0,5239.38,Fair,Unknown,Spring,169,2023-10-01,47.72
Gucci,Ophidia Tote,Handbags,17754.0,14037.93,Excellent,Melbourne,Winter,165,2024-07-06,79.07
Prada,Galleria,Handbags,13165.0,6074.61,Poor,Perth,Spring,167,2024-06-26,46.14
Prada,Cleo Shoulder Bag,Handbags,16598.0,8458.43,Excellent,Sydney,Spring,155,2023-08-23,50.96
Balenciaga,Le Cagole,Handbags,10735.0,8923.27,Poor,Melbourne,Winter,137,2023-07-06,83.12
Chanel,Classic Flap Bag,Handbags,5006.0,3475.82,Very Good,Melbourne,Winter,23,2024-05-18,69.43
Rolex,Daytona,Watches,11085.0,6003.31,Good,Sydney,Summer,139,2023-10-23,54.16
Balenciaga,Neo Classic,Handbags,13397.0,10588.11,Very Good,Sydney,Spring,161,2024-05-17,79.03
Fendi,Sunshine Shopper,Handbags,13381.0,11467.49,Excellent,Sydney,Spring,59,2024-01-20,85.7
Cartier,Love Bracelet,Jewelry,3780.0,2344.52,Excellent,Sydney,Spring,167,2024-05-24,62.02
Gucci,Marmont Mini,Handbags,10882.0,8189.93,Unknown,Unknown,Summer,46,2024-01-10,75.26
Cartier,Love Bracelet,Jewelry,3780.0,1548.63,Good,Brisbane,Winter,66,2023-12-27,40.97
Hermès,Kelly 28,Handbags,17882.0,14079.92,Fair,Melbourne,Winter,85,2024-07-20,78.74
Balenciaga,Hourglass Bag,Handbags,8398.0,5046.97,Excellent,Melbourne,Spring,75,2024-03-26,60.1
Cartier,Love Bracelet,Jewelry,3780.0,3009.55,Very Good,Perth,Winter,33,2023-10-14,79.62
Balenciaga,Le Cagole,Handbags,10735.0,7306.86,Excellent,Sydney,Summer,44,2023-10-04,68.07
Dior,Book Tote,Handbags,11497.0,6912.75,Good,Melbourne,Summer,112,2024-09-01,60.13
Balenciaga,Le Cagole,Handbags,10735.0,7395.28,Excellent,Unknown,Autumn,76,2023-12-28,68.89
Prada,Galleria,Handbags,13165.0,7645.08,Very Good,Melbourne,Spring,117,2024-10-07,58.07
Chanel,Classic Flap Bag,Handbags,5006.0,4400.8,Excellent,Perth,Summer,178,2023-10-23,87.91
Prada,Double Tote,Handbags,17680.0,12933.36,Good,Brisbane,Winter,180,2023-01-18,73.15
Fendi,Peekaboo,Handbags,10980.0,8778.88,Excellent,Perth,Summer,179,2023-10-26,79.95
Hermès,Kelly 28,Handbags,17882.0,13668.86,Very Good,Brisbane,Winter,45,2024-06-28,76.44
Chanel,Boy Bag,Handbags,4436.0,3666.12,Very Good,Brisbane,Spring,162,2023-09-14,82.64
Gucci,Marmont Mini,Handbags,10882.0,6734.48,Very Good,Unknown,Winter,133,2023-09-05,61.89
Gucci,Dionysus,Handbags,7561.0,4698.41,Fair,Sydney,Spring,7,2023-10-19,62.14
Gucci,Ophidia Tote,Handbags,17754.0,8472.4,Very Good,Melbourne,Autumn,139,2024-01-28,47.72
Balenciaga,City Bag,Handbags,17610.0,11212.51,Fair,Brisbane,Winter,104,2023-04-27,63.67
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3481.27,Good,Adelaide,Summer,129,2023-04-04,56.25
Cartier,Tank Watch,Jewelry,12098.0,8599.92,Fair,Adelaide,Winter,60,2023-02-27,71.09
Cartier,Trinity Ring,Jewelry,7083.0,3814.45,Poor,Perth,Winter,48,2023-12-19,53.85
Louis Vuitton,Alma BB,Handbags,5212.0,2266.56,Poor,Adelaide,Summer,168,2023-03-17,43.49
Rolex,Explorer,Watches,5642.0,4123.82,Unknown,Melbourne,Autumn,95,2023-05-03,73.09
Cartier,Love Bracelet,Jewelry,3780.0,1734.4,Excellent,Adelaide,Spring,115,2024-03-31,45.88
Gucci,Dionysus,Handbags,7561.0,4409.95,Very Good,Unknown,Autumn,120,2024-11-17,58.32
Louis Vuitton,Alma BB,Handbags,5212.0,4586.38,Unknown,Melbourne,Autumn,113,2023-08-10,88.0
Hermès,Kelly 28,Handbags,17882.0,15682.12,Very Good,Brisbane,Spring,81,2024-07-30,87.7
Louis Vuitton,Neverfull Tote,Handbags,6189.0,2687.89,Excellent,Melbourne,Spring,96,2024-01-13,43.43
Gucci,Jackie 1961,Handbags,6447.0,2631.27,Fair,Unknown,Spring,161,2024-08-14,40.81
Gucci,Jackie 1961,Handbags,6447.0,4866.51,Excellent,Sydney,Autumn,55,2024-03-26,75.48
Rolex,Datejust,Watches,11758.0,10527.9,Very Good,Brisbane,Summer,33,2023-03-18,89.54
Cartier,Love Bracelet,Jewelry,3780.0,3319.47,Unknown,Unknown,Autumn,134,2023-12-14,87.82
Chanel,Classic Flap Bag,Handbags,5006.0,3835.06,Excellent,Brisbane,Spring,20,2024-04-15,76.61
Prada,Double Tote,Handbags,17680.0,13888.28,Fair,Sydney,Spring,78,2024-07-13,78.55
Balenciaga,Le Cagole,Handbags,10735.0,4568.44,Fair,Sydney,Spring,21,2023-12-10,42.56
Cartier,Trinity Ring,Jewelry,7083.0,3376.47,Good,Sydney,Winter,64,2024-01-08,47.67
Cartier,Tank Watch,Jewelry,12098.0,14404.53,Unknown,Brisbane,Spring,170,2023-12-29,119.07
Balenciaga,Neo Classic,Handbags,13397.0,6419.65,Excellent,Melbourne,Autumn,138,2024-05-26,47.92
Hermès,Constance,Handbags,10442.0,5862.74,Very Good,Perth,Spring,71,2023-12-06,56.15
Chanel,Coco Handle,Handbags,7983.0,5762.32,Excellent,Sydney,Summer,90,2023-02-09,72.18
Cartier,Panthère Watch,Jewelry,5150.0,3146.36,Excellent,Brisbane,Summer,57,2023-04-13,61.09
Cartier,Panthère Watch,Jewelry,5150.0,3083.29,Excellent,Sydney,Winter,120,2024-09-15,59.87
Chanel,Classic Flap Bag,Handbags,5006.0,3393.99,Very Good,Sydney,Spring,65,2023-01-24,67.8
Chanel,Boy Bag,Handbags,4436.0,3237.84,Very Good,Melbourne,Summer,176,2023-08-26,72.99
Fendi,Mon Tresor,Handbags,6671.0,4377.02,Very Good,Sydney,Winter,148,2024-07-08,65.61
Balenciaga,City Bag,Handbags,17610.0,15425.32,Very Good,Brisbane,Winter,40,2023-02-10,87.59
Gucci,Ophidia Tote,Handbags,17754.0,10479.91,Good,Perth,Winter,112,2024-12-30,59.03
Dior,Dior Caro,Handbags,19849.0,14685.7,Excellent,Sydney,Winter,81,2024-02-12,73.99
Cartier,Love Bracelet,Jewelry,3780.0,3113.82,Unknown,Perth,Autumn,33,2024-04-22,82.38
Louis Vuitton,Speedy 30,Handbags,3829.0,3089.48,Excellent,Unknown,Winter,75,2024-09-06,80.69
Rolex,Explorer,Watches,5642.0,2412.99,Excellent,Adelaide,Summer,62,2023-01-26,42.77
Rolex,Daytona,Watches,11085.0,8974.64,Poor,Perth,Summer,54,2024-07-27,80.96
Louis Vuitton,Alma BB,Handbags,5212.0,3173.7,Excellent,Brisbane,Summer,120,2023-06-13,60.89
Hermès,Constance,Handbags,10442.0,7915.64,Poor,Unknown,Winter,103,2023-01-10,75.81
Cartier,Tank Watch,Jewelry,12098.0,10618.28,Excellent,Brisbane,Summer,18,2024-05-31,87.77
Dior,Lady Dior,Handbags,14502.0,6524.9,Good,Melbourne,Spring,173,2023-12-24,44.99
Hermès,Kelly 28,Handbags,17882.0,13527.86,Unknown,Melbourne,Spring,52,2023-02-03,75.65
Cartier,Trinity Ring,Jewelry,7083.0,4886.88,Good,Sydney,Autumn,143,2023-12-25,68.99
Cartier,Trinity Ring,Jewelry,7083.0,4577.85,Poor,Unknown,Spring,175,2023-11-09,64.63
Hermès,Evelyne III,Handbags,14971.0,11999.58,Excellent,Sydney,Summer,136,2023-06-02,80.15
Hermès,Constance,Handbags,10442.0,4511.89,Very Good,Melbourne,Spring,122,2023-11-16,43.21
Balenciaga,Le Cagole,Handbags,10735.0,7283.72,Excellent,Unknown,Autumn,127,2023-07-28,67.85
Rolex,Explorer,Watches,5642.0,2507.35,Very Good,Brisbane,Winter,167,2024-07-18,44.44
Hermès,Constance,Handbags,10442.0,4862.9,Unknown,Unknown,Summer,40,2023-10-14,46.57
Dior,Lady Dior,Handbags,14502.0,9018.63,Very Good,Perth,Summer,153,2024-05-21,62.19
Balenciaga,Hourglass Bag,Handbags,8398.0,6984.85,Unknown,Unknown,Autumn,57,2024-08-18,83.17
Gucci,Dionysus,Handbags,7561.0,3809.0,Unknown,Adelaide,Spring,100,2023-08-05,50.38
Gucci,Ophidia Tote,Handbags,17754.0,14758.31,Excellent,Brisbane,Winter,61,2023-04-08,83.13
Gucci,Dionysus,Handbags,7561.0,4212.45,Very Good,Sydney,Winter,154,2024-06-05,55.71
Balenciaga,Hourglass Bag,Handbags,8398.0,7290.28,Poor,Adelaide,Spring,1,2024-02-18,86.81
Louis Vuitton,Neverfull Tote,Handbags,6189.0,4102.17,Excellent,Sydney,Spring,173,2024-07-22,66.28
Fendi,Mon Tresor,Handbags,6671.0,2792.48,Excellent,Unknown,Winter,29,2023-04-26,41.86
Louis Vuitton,Alma BB,Handbags,5212.0,2336.66,Good,Melbourne,Winter,10,2023-08-11,44.83
Balenciaga,Neo Classic,Handbags,13397.0,8139.1,Excellent,Brisbane,Summer,132,2023-08-03,60.75
Cartier,Trinity Ring,Jewelry,7083.0,6276.58,Poor,Sydney,Autumn,92,2024-02-23,88.61
Louis Vuitton,Speedy 30,Handbags,3829.0,2423.09,Fair,Sydney,Winter,159,2024-04-14,63.28
Prada,Galleria,Handbags,13165.0,10694.68,Poor,Sydney,Autumn,131,2024-09-25,81.24
Prada,Galleria,Handbags,13165.0,8855.16,Very Good,Sydney,Summer,158,2024-10-23,67.26
Fendi,Baguette Bag,Handbags,16671.0,11884.26,Excellent,Unknown,Winter,146,2024-04-19,71.29
Fendi,Mon Tresor,Handbags,6671.0,3365.05,Unknown,Sydney,Autumn,44,2024-05-12,50.44
Balenciaga,City Bag,Handbags,17610.0,12398.72,Excellent,Unknown,Winter,176,2023-03-26,70.41
Dior,Dior Caro,Handbags,19849.0,13913.58,Unknown,Unknown,Summer,45,2024-10-29,70.1
Dior,Book Tote,Handbags,11497.0,8630.99,Excellent,Unknown,Spring,111,2023-05-01,75.07
Fendi,Sunshine Shopper,Handbags,13381.0,8107.16,Unknown,Melbourne,Summer,162,2023-07-28,60.59
Chanel,Gabrielle Hobo,Handbags,2212.0,1761.88,Excellent,Perth,Winter,54,2024-03-26,79.65
Rolex,Datejust,Watches,11758.0,5358.98,Excellent,Sydney,Spring,121,2024-06-27,45.58
Balenciaga,Le Cagole,Handbags,10735.0,5764.57,Unknown,Brisbane,Autumn,21,2023-05-01,53.7
Rolex,Daytona,Watches,11085.0,7702.57,Excellent,Adelaide,Winter,5,2023-02-12,69.49
Rolex,Daytona,Watches,11085.0,6455.88,Very Good,Melbourne,Winter,103,2024-01-13,58.24
Louis Vuitton,Neverfull Tote,Handbags,6189.0,4361.64,Unknown,Brisbane,Autumn,128,2024-07-26,70.47
Prada,Re-Edition 2005,Handbags,17035.0,10837.88,Fair,Sydney,Spring,35,2024-05-07,63.62
Cartier,Tank Watch,Jewelry,12098.0,8131.99,Very Good,Adelaide,Autumn,152,2023-11-28,67.22
Rolex,Datejust,Watches,11758.0,9318.75,Very Good,Melbourne,Spring,149,2023-06-10,79.25
Louis Vuitton,Alma BB,Handbags,5212.0,3194.92,Good,Unknown,Summer,69,2023-10-22,61.3
Cartier,Panthère Watch,Jewelry,5150.0,4233.86,Excellent,Adelaide,Summer,107,2024-12-21,82.21
Hermès,Constance,Handbags,10442.0,5339.43,Very Good,Sydney,Winter,25,2024-01-23,51.13
Hermès,Kelly 28,Handbags,17882.0,8342.91,Excellent,Adelaide,Summer,141,2023-02-07,46.66
Gucci,Jackie 1961,Handbags,6447.0,5469.75,Fair,Sydney,Winter,151,2024-11-07,84.84
Prada,Cleo Shoulder Bag,Handbags,16598.0,14810.62,Very Good,Adelaide,Winter,109,2023-06-12,89.23
Prada,Galleria,Handbags,13165.0,7503.01,Good,Perth,Spring,118,2023-02-11,56.99
Chanel,Classic Flap Bag,Handbags,5006.0,2214.91,Fair,Unknown,Spring,7,2024-04-12,44.25
Cartier,Love Bracelet,Jewelry,3780.0,3114.59,Very Good,Sydney,Autumn,37,2024-12-31,82.4
Balenciaga,Le Cagole,Handbags,10735.0,6912.33,Excellent,Sydney,Spring,47,2023-01-26,64.39
Balenciaga,Neo Classic,Handbags,13397.0,11534.0,Very Good,Unknown,Autumn,19,2023-08-13,86.09
Hermès,Constance,Handbags,10442.0,8546.91,Fair,Brisbane,Spring,86,2023-05-27,81.85
Louis Vuitton,Capucines,Handbags,12981.0,8792.73,Good,Melbourne,Winter,4,2024-07-03,67.74
Balenciaga,City Bag,Handbags,17610.0,13071.6,Poor,Sydney,Autumn,144,2024-08-06,74.23
Chanel,Coco Handle,Handbags,7983.0,3341.02,Excellent,Perth,Winter,60,2024-12-15,41.85
Rolex,Daytona,Watches,11085.0,8044.88,Very Good,Sydney,Winter,62,2023-10-28,72.57
Louis Vuitton,Speedy 30,Handbags,3829.0,2913.99,Very Good,Melbourne,Summer,123,2023-02-11,76.1
Prada,Double Tote,Handbags,17680.0,19579.37,Very Good,Melbourne,Autumn,167,2024-12-08,110.74
Rolex,Datejust,Watches,11758.0,10071.68,Unknown,Melbourne,Winter,132,2023-07-13,85.66
Hermès,Birkin 25,Handbags,17479.0,12745.59,Unknown,Unknown,Autumn,128,2024-01-24,72.92
Rolex,Explorer,Watches,5642.0,4955.52,Very Good,Brisbane,Spring,119,2024-09-30,87.83
Chanel,Coco Handle,Handbags,7983.0,6319.66,Excellent,Melbourne,Spring,51,2024-08-23,79.16
Dior,Dior Caro,Handbags,19849.0,16667.18,Unknown,Sydney,Winter,12,2023-01-06,83.97
Rolex,Submariner,Watches,13875.0,7064.46,Good,Unknown,Summer,48,2024-03-31,50.92
Balenciaga,City Bag,Handbags,17610.0,25689.86,Unknown,Unknown,Winter,7,2024-08-24,145.88
Gucci,Dionysus,Handbags,7561.0,5044.18,Very Good,Melbourne,Autumn,93,2024-02-13,66.71
Dior,Dior Caro,Handbags,19849.0,11916.49,Poor,Sydney,Winter,107,2024-10-18,60.04
Chanel,Coco Handle,Handbags,7983.0,3370.89,Very Good,Melbourne,Winter,7,2023-08-21,42.23
Chanel,Boy Bag,Handbags,4436.0,2830.97,Good,Adelaide,Summer,104,2024-08-09,63.82
Balenciaga,Neo Classic,Handbags,13397.0,8656.16,Very Good,Sydney,Autumn,150,2024-01-17,64.61
Prada,Galleria,Handbags,13165.0,8156.58,Very Good,Brisbane,Summer,82,2024-07-22,61.96
Cartier,Panthère Watch,Jewelry,5150.0,2936.9,Unknown,Sydney,Autumn,12,2024-12-05,57.03
Rolex,Submariner,Watches,13875.0,11160.49,Excellent,Sydney,Autumn,86,2024-10-20,80.44
Fendi,Baguette Bag,Handbags,16671.0,13685.94,Unknown,Brisbane,Autumn,77,2023-11-22,82.09
Rolex,Submariner,Watches,13875.0,5750.63,Very Good,Perth,Spring,33,2023-01-06,41.45
Prada,Galleria,Handbags,13165.0,8151.16,Excellent,Brisbane,Spring,25,2023-03-19,61.92
Chanel,Coco Handle,Handbags,7983.0,4950.65,Unknown,Unknown,Winter,155,2024-07-07,62.01
Dior,Lady Dior,Handbags,14502.0,6213.93,Very Good,Perth,Summer,44,2023-09-21,42.85
Balenciaga,Neo Classic,Handbags,13397.0,8351.46,Unknown,Brisbane,Autumn,106,2024-11-08,62.34
Chanel,Classic Flap Bag,Handbags,5006.0,3073.95,Very Good,Perth,Spring,142,2023-06-23,61.41
Rolex,Datejust,Watches,11758.0,7123.62,Excellent,Sydney,Winter,98,2024-07-19,60.59
Balenciaga,City Bag,Handbags,17610.0,10124.74,Excellent,Sydney,Summer,158,2023-02-13,57.49
Balenciaga,City Bag,Handbags,17610.0,14148.48,Good,Melbourne,Autumn,99,2024-11-09,80.34
Hermès,Birkin 25,Handbags,17479.0,13977.79,Very Good,Sydney,Summer,28,2023-01-11,79.97
Dior,Saddle Bag,Handbags,7125.0,3673.52,Very Good,Sydney,Winter,115,2024-05-14,51.56
Chanel,Coco Handle,Handbags,7983.0,5191.8,Good,Adelaide,Winter,101,2024-07-11,65.04
Dior,Book Tote,Handbags,11497.0,4654.99,Unknown,Melbourne,Summer,20,2024-09-29,40.49
Gucci,Ophidia Tote,Handbags,17754.0,14229.39,Excellent,Brisbane,Autumn,48,2024-11-15,80.15
Louis Vuitton,Speedy 30,Handbags,3829.0,3395.26,Fair,Melbourne,Summer,115,2024-07-24,88.67
Louis Vuitton,Speedy 30,Handbags,3829.0,2378.99,Excellent,Melbourne,Summer,50,2023-08-20,62.13
Rolex,Daytona,Watches,11085.0,7752.95,Unknown,Perth,Winter,19,2023-04-18,69.94
Balenciaga,Hourglass Bag,Handbags,8398.0,4145.48,Excellent,Unknown,Winter,107,2023-01-01,49.36
Prada,Re-Edition 2005,Handbags,17035.0,19926.3,Very Good,Adelaide,Autumn,30,2023-06-03,116.97
Chanel,Classic Flap Bag,Handbags,5006.0,2208.91,Poor,Sydney,Autumn,132,2023-05-14,44.13
Prada,Re-Edition 2005,Handbags,17035.0,10189.42,Very Good,Unknown,Autumn,52,2024-05-13,59.81
Fendi,Sunshine Shopper,Handbags,13381.0,9732.93,Poor,Sydney,Winter,134,2023-03-05,72.74
Chanel,Gabrielle Hobo,Handbags,2212.0,1898.99,Good,Brisbane,Spring,99,2024-10-01,85.85
Dior,Saddle Bag,Handbags,7125.0,6279.74,Very Good,Sydney,Spring,91,2024-11-17,88.14
Chanel,Classic Flap Bag,Handbags,5006.0,2709.5,Very Good,Sydney,Spring,109,2024-03-17,54.13
Dior,Saddle Bag,Handbags,7125.0,3457.11,Very Good,Melbourne,Summer,146,2023-09-02,48.52
Dior,Book Tote,Handbags,11497.0,9348.9,Fair,Melbourne,Winter,66,2024-11-04,81.32
Fendi,Sunshine Shopper,Handbags,13381.0,8523.94,Fair,Sydney,Spring,70,2023-04-05,63.7
Cartier,Love Bracelet,Jewelry,3780.0,3185.76,Fair,Melbourne,Winter,130,2024-03-25,84.28
Dior,Saddle Bag,Handbags,7125.0,6173.32,Excellent,Sydney,Autumn,160,2024-09-22,86.64
Chanel,Gabrielle Hobo,Handbags,2212.0,950.55,Very Good,Perth,Autumn,145,2023-10-12,42.97
Dior,Dior Caro,Handbags,19849.0,14388.79,Excellent,Sydney,Summer,80,2024-06-23,72.49
Cartier,Tank Watch,Jewelry,12098.0,5112.54,Good,Brisbane,Autumn,28,2024-04-24,42.26
Gucci,Jackie 1961,Handbags,6447.0,3673.48,Good,Sydney,Summer,67,2024-02-07,56.98
Gucci,Marmont Mini,Handbags,10882.0,6592.98,Fair,Sydney,Autumn,83,2024-06-10,60.59
Dior,Lady Dior,Handbags,14502.0,7907.42,Poor,Melbourne,Autumn,159,2023-02-24,54.53
Fendi,Baguette Bag,Handbags,16671.0,12321.2,Excellent,Melbourne,Autumn,62,2024-02-04,73.91
Chanel,Boy Bag,Handbags,4436.0,3485.02,Poor,Sydney,Spring,25,2024-09-27,78.56
Hermès,Constance,Handbags,10442.0,7560.58,Poor,Adelaide,Autumn,12,2024-10-14,72.41
Rolex,Explorer,Watches,5642.0,2386.33,Poor,Adelaide,Summer,98,2024-08-11,42.3
Rolex,Datejust,Watches,11758.0,10330.67,Poor,Brisbane,Spring,2,2024-05-13,87.86
Prada,Double Tote,Handbags,17680.0,8387.56,Very Good,Adelaide,Autumn,69,2023-08-09,47.44
